Date,Country,Geo,Term,Interest
2010-11-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,94.43
2010-12-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,94.48
2011-01-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,94.74
2011-02-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,95.19
2011-03-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,95.49
2011-04-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,96.55
2011-05-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,98.52
2011-06-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.4
2011-07-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.09
2011-08-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,98.66
2011-09-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,98.4
2011-10-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,98.48
2011-11-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,98.73
2011-12-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,98.97
2012-01-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.3
2012-02-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.72
2012-03-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,100
2012-04-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.85
2012-05-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.4
2012-06-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.09
2012-07-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,98.94
2012-08-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,98.76
2012-09-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,98.67
2012-10-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,98.79
2012-11-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,98.98
2012-12-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.14
2013-01-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.27
2013-02-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.38
2013-03-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.46
2013-04-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.4
2013-05-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.22
2013-06-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.14
2013-07-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.17
2013-08-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.19
2013-09-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.2
2013-10-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.2
2013-11-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2013-12-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2014-01-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2014-02-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2014-03-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2014-04-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.22
2014-05-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.22
2014-06-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.22
2014-07-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.22
2014-08-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.22
2014-09-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.22
2014-10-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2014-11-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2014-12-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2015-01-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2015-02-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2015-03-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2015-04-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2015-05-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2015-06-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2015-07-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2015-08-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2015-09-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2015-10-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2015-11-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2015-12-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2016-01-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2016-02-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2016-03-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2016-04-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2016-05-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2016-06-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2016-07-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.2
2016-08-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.2
2016-09-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.2
2016-10-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2016-11-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2016-12-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2017-01-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2017-02-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.22
2017-03-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.22
2017-04-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.22
2017-05-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.22
2017-06-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.22
2017-07-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.22
2017-08-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2017-09-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.2
2017-10-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.18
2017-11-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.15
2017-12-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.13
2018-01-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.09
2018-02-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.06
2018-03-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.14
2018-04-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.32
2018-05-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.4
2018-06-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.36
2018-07-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.31
2018-08-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.27
2018-09-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.22
2018-10-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.17
2018-11-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.11
2018-12-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.06
2019-01-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99
2019-02-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,98.93
2019-03-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.05
2019-04-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.34
2019-05-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.45
2019-06-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.4
2019-07-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.34
2019-08-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.29
2019-09-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.25
2019-10-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2019-11-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.18
2019-12-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.16
2020-01-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.14
2020-02-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.12
2020-03-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,98.02
2020-04-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,95.84
2020-05-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,94.74
2020-06-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,94.74
2020-07-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,94.73
2020-08-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,94.73
2020-09-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,94.73
2020-10-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,94.73
2020-11-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,94.73
2020-12-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,94.73
2021-01-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,94.74
2021-02-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,94.75
2021-03-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,95.84
2021-04-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,98.03
2021-05-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.12
2021-06-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.14
2021-07-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.15
2021-08-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.17
2021-09-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.2
2021-10-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.24
2021-11-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.29
2021-12-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.34
2022-01-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.41
2022-02-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.47
2022-03-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.36
2022-04-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.08
2022-05-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,98.97
2022-06-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.03
2022-07-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.09
2022-08-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.13
2022-09-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.17
2022-10-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.19
2022-11-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2022-12-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2023-01-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.21
2023-02-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.19
2023-03-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.18
2023-04-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.15
2023-05-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.24
2023-06-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.44
2023-07-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.52
2023-08-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.47
2023-09-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.37
2023-10-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.26
2023-11-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.13
2023-12-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,98.98
2024-01-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,98.8
2024-02-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,98.62
2024-03-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,98.55
2024-04-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,98.76
2024-05-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.14
2024-06-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.52
2024-07-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.75
2024-08-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.52
2024-09-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.45
2024-10-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.37
2024-11-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.3
2024-12-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.22
2025-01-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.14
2025-02-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,99.07
2025-03-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,97.88
2025-04-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,95.68
2025-05-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,93.55
2025-06-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,91.42
2025-07-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,90.4
2025-08-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,90.33
2025-09-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,90.3
2025-10-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,90.27
2025-11-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,90.24
2025-12-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,90.2
2026-01-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,90.17
2026-02-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,90.13
2026-03-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,91.24
2026-04-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,92.4
2026-05-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,92.47
2026-06-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,92.54
2026-07-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,91.46
2026-08-01,Germany,DE,Gehaltsverhandlung + Gehalt verhandeln,91.42
2004-01-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,0
2004-02-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,0.46
2004-03-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,0.66
2004-04-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,0.62
2004-05-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,0.53
2004-06-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,0.65
2004-07-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,0.97
2004-08-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,1.24
2004-09-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,1.38
2004-10-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,1.49
2004-11-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,1.55
2004-12-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,1.53
2005-01-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,1.65
2005-02-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,1.68
2005-03-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,1.81
2005-04-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,2.16
2005-05-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,2.46
2005-06-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,2.56
2005-07-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,2.54
2005-08-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,2.55
2005-09-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,2.62
2005-10-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,2.66
2005-11-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,2.66
2005-12-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,2.69
2006-01-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,2.76
2006-02-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,2.92
2006-03-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,2.96
2006-04-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,2.79
2006-05-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,2.73
2006-06-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,2.8
2006-07-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,2.92
2006-08-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,3.04
2006-09-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,3.12
2006-10-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,3.23
2006-11-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,3.33
2006-12-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,3.39
2007-01-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,3.41
2007-02-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,3.54
2007-03-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,3.78
2007-04-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,4.12
2007-05-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,4.56
2007-06-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,5.07
2007-07-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,5.41
2007-08-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,5.62
2007-09-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,5.94
2007-10-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,6.42
2007-11-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,7.27
2007-12-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,8.45
2008-01-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,9.42
2008-02-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,9.92
2008-03-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,10.19
2008-04-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,10.37
2008-05-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,10.3
2008-06-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,10.07
2008-07-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,9.97
2008-08-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,9.84
2008-09-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,9.53
2008-10-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,9.11
2008-11-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,8.37
2008-12-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,7.36
2009-01-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,6.69
2009-02-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,6.38
2009-03-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,6.12
2009-04-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,5.92
2009-05-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,5.87
2009-06-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,5.89
2009-07-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,5.94
2009-08-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,6.28
2009-09-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,6.84
2009-10-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,7.16
2009-11-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,7.28
2009-12-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,7.33
2010-01-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,7.21
2010-02-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,7.11
2010-03-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,7.19
2010-04-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,7.22
2010-05-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,7.18
2010-06-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,7.26
2010-07-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,7.35
2010-08-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,7.2
2010-09-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,6.86
2010-10-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,6.7
2010-11-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,6.76
2010-12-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,6.91
2011-01-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,7.23
2011-02-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,7.65
2011-03-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,7.96
2011-04-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,8.26
2011-05-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,8.64
2011-06-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,8.86
2011-07-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,8.89
2011-08-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,8.89
2011-09-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,8.95
2011-10-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,9.28
2011-11-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,9.88
2011-12-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,10.49
2012-01-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,10.83
2012-02-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,10.82
2012-03-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,10.73
2012-04-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,10.61
2012-05-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,10.45
2012-06-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,10.4
2012-07-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,10.51
2012-08-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,10.77
2012-09-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,10.99
2012-10-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,10.84
2012-11-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,10.29
2012-12-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,9.61
2013-01-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,9.08
2013-02-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,9
2013-03-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,9.36
2013-04-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,9.96
2013-05-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,10.6
2013-06-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,11.08
2013-07-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,11.57
2013-08-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,12.46
2013-09-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,13.69
2013-10-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,14.97
2013-11-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,16.16
2013-12-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,16.76
2014-01-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,16.75
2014-02-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,16.79
2014-03-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,17.24
2014-04-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,17.97
2014-05-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,18.92
2014-06-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,20.43
2014-07-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,22.16
2014-08-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,23.16
2014-09-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,23.85
2014-10-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,25.11
2014-11-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,27.38
2014-12-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,31.85
2015-01-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,38.14
2015-02-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,43.34
2015-03-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,46.34
2015-04-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,48.03
2015-05-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,48.99
2015-06-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,49.17
2015-07-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,48.82
2015-08-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,48.67
2015-09-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,48.41
2015-10-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,47.3
2015-11-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,45
2015-12-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,40.46
2016-01-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,34.05
2016-02-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,28.84
2016-03-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,25.89
2016-04-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,24.11
2016-05-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,23.04
2016-06-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,22.55
2016-07-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,22.38
2016-08-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,22.26
2016-09-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,22.32
2016-10-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,22.9
2016-11-01,Germany,DE,Mindestlohn + Mindestlohn Erhöhung,24.09
